Oct. 19, 2024   08:22:52
-0.914, 1.460e-9
-0.915, 3.335e-9
-0.916, 5.308e-9
-0.917, 5.111e-9
-0.918, 2.841e-9
-0.919, 2.052e-9
-0.920, 4.124e-9
-0.921, 5.012e-9
-0.922, 6.294e-9
-0.923, 3.927e-9
-0.924, 2.644e-9
-0.925, 4.716e-9
-0.926, 5.505e-9
-0.927, 4.124e-9
-0.928, 2.743e-9
-0.929, 2.249e-9
-0.930, 4.420e-9
-0.931, 5.308e-9
-0.932, 5.209e-9
-0.933, 2.940e-9
-0.934, 1.756e-9
-0.935, 4.025e-9
-0.936, 5.703e-9
-0.937, 5.111e-9
-0.938, 3.631e-9
-0.939, 2.151e-9
-0.940, 2.940e-9
-0.941, 5.308e-9
-0.942, 4.321e-9
-0.943, 3.532e-9
-0.944, 1.756e-9
-0.945, 2.644e-9
-0.946, 4.420e-9
-0.947, 5.308e-9
-0.948, 4.321e-9
-0.949, 1.559e-9
-0.950, 4.913e-9
-0.951, 5.604e-9
-0.952, 5.604e-9
-0.953, 2.743e-9
-0.954, 2.151e-9
-0.955, 3.335e-9
-0.956, 4.913e-9
-0.957, 5.209e-9
-0.958, 3.137e-9
-0.959, 2.447e-9
-0.960, 4.420e-9
-0.961, 4.519e-9
-0.962, 5.604e-9
-0.963, 3.433e-9
-0.964, 2.249e-9
-0.965, 3.335e-9
-0.966, 4.913e-9
-0.967, 4.617e-9
-0.968, 3.335e-9
-0.969, 1.164e-9
-0.970, 2.940e-9
-0.971, 4.420e-9
-0.972, 4.519e-9
-0.973, 3.828e-9
-0.974, 1.953e-9
-0.975, 3.828e-9
-0.976, 5.505e-9
-0.977, 5.604e-9
-0.978, 3.433e-9
-0.979, 2.249e-9
-0.980, 3.631e-9
-0.981, 4.420e-9
-0.982, 5.900e-9
-0.983, 3.137e-9
-0.984, 1.460e-9
-0.985, 3.433e-9
-0.986, 4.716e-9
-0.987, 5.308e-9
-0.988, 2.743e-9
-0.989, 2.348e-9
-0.990, 3.828e-9
-0.991, 5.308e-9
-0.992, 5.505e-9
-0.993, 4.716e-9
-0.994, 2.249e-9
-0.995, 3.631e-9
-0.996, 4.913e-9
-0.997, 4.519e-9
-0.998, 3.532e-9
-0.999, 2.249e-9
-1.000, 4.025e-9
-1.001, 4.519e-9
-1.002, 4.420e-9
-1.003, 3.236e-9
-1.004, 1.953e-9
-1.005, 3.532e-9
-1.006, 4.420e-9
-1.007, 5.012e-9
-1.008, 3.137e-9
-1.009, 2.052e-9
-1.010, 3.927e-9
-1.011, 5.505e-9
-1.012, 5.407e-9
-1.013, 4.321e-9
-1.014, 1.362e-9
-1.015, 2.940e-9
-1.016, 4.716e-9
-1.017, 4.913e-9
-1.018, 3.532e-9
-1.019, 1.460e-9
-1.020, 2.743e-9
-1.021, 4.716e-9
-1.022, 5.111e-9
-1.023, 3.335e-9
-1.024, 3.137e-9
-1.025, 3.729e-9
-1.026, 4.420e-9
-1.027, 5.801e-9
-1.028, 4.913e-9
-1.029, 1.855e-9
-1.030, 4.025e-9
-1.031, 5.604e-9
-1.032, 5.505e-9
-1.033, 4.223e-9
-1.034, 2.249e-9
-1.035, 3.631e-9
-1.036, 4.519e-9
-1.037, 5.604e-9
-1.038, 4.025e-9
-1.039, 1.657e-9
-1.040, 3.236e-9
-1.041, 5.308e-9
-1.042, 5.703e-9
-1.043, 3.631e-9
-1.044, 1.164e-9
-1.045, 3.236e-9
-1.046, 4.617e-9
-1.047, 5.900e-9
-1.048, 3.729e-9
-1.049, 2.052e-9
-1.050, 3.532e-9
-1.051, 5.111e-9
-1.052, 4.815e-9
-1.053, 4.025e-9
-1.054, 2.545e-9
-1.055, 3.335e-9
-1.056, 5.407e-9
-1.057, 5.801e-9
-1.058, 4.420e-9
-1.059, 1.559e-9
-1.060, 2.743e-9
-1.061, 3.433e-9
-1.062, 5.703e-9
-1.063, 4.025e-9
-1.064, 2.545e-9
-1.065, 3.631e-9
-1.066, 4.519e-9
-1.067, 5.900e-9
-1.068, 4.223e-9
-1.069, 1.855e-9
-1.070, 2.940e-9
-1.071, 5.308e-9
-1.072, 5.900e-9
-1.073, 3.828e-9
-1.074, 2.545e-9
-1.075, 3.433e-9
-1.076, 4.617e-9
-1.077, 5.998e-9
-1.078, 3.927e-9
-1.079, 2.052e-9
-1.080, 3.631e-9
-1.081, 5.111e-9
-1.082, 5.111e-9
-1.083, 3.335e-9
-1.084, 2.151e-9
-1.085, 3.729e-9
-1.086, 4.815e-9
-1.087, 5.012e-9
-1.088, 4.519e-9
-1.089, 3.039e-9
-1.090, 2.940e-9
-1.091, 5.604e-9
-1.092, 5.703e-9
-1.093, 4.913e-9
-1.094, 2.940e-9
-1.095, 3.137e-9
-1.096, 4.815e-9
-1.097, 5.703e-9
-1.098, 4.223e-9
-1.099, 2.447e-9
-1.100, 3.335e-9
-1.101, 5.407e-9
-1.102, 5.998e-9
-1.103, 4.420e-9
-1.104, 2.052e-9
-1.105, 3.039e-9
-1.106, 3.729e-9
-1.107, 5.209e-9
-1.108, 4.519e-9
-1.109, 1.756e-9
-1.110, 3.433e-9
-1.111, 3.828e-9
-1.112, 5.505e-9
-1.113, 4.124e-9
-1.114, 2.644e-9
-1.115, 3.631e-9
-1.116, 4.815e-9
-1.117, 6.590e-9
-1.118, 5.209e-9
-1.119, 1.756e-9
-1.120, 3.039e-9
-1.121, 4.321e-9
-1.122, 5.012e-9
-1.123, 5.012e-9
-1.124, 2.348e-9
-1.125, 1.953e-9
-1.126, 4.124e-9
-1.127, 5.998e-9
-1.128, 4.519e-9
-1.129, 2.940e-9
-1.130, 3.335e-9
-1.131, 4.223e-9
-1.132, 5.308e-9
-1.133, 5.111e-9
-1.134, 2.151e-9
-1.135, 3.433e-9
-1.136, 4.716e-9
-1.137, 5.801e-9
-1.138, 3.729e-9
-1.139, 3.137e-9
-1.140, 2.151e-9
-1.141, 4.617e-9
-1.142, 4.124e-9
-1.143, 4.025e-9
-1.144, 2.348e-9
-1.145, 3.039e-9
-1.146, 5.505e-9
-1.147, 6.590e-9
-1.148, 4.716e-9
-1.149, 1.559e-9
-1.150, 2.151e-9
-1.151, 3.729e-9
-1.152, 5.111e-9
-1.153, 5.111e-9
-1.154, 2.743e-9
-1.155, 2.644e-9
-1.156, 4.617e-9
-1.157, 5.801e-9
-1.158, 4.913e-9
-1.159, 2.940e-9
-1.160, 2.545e-9
-1.161, 4.420e-9
-1.162, 5.703e-9
-1.163, 5.012e-9
-1.164, 2.841e-9
-1.165, 3.335e-9
-1.166, 4.815e-9
-1.167, 6.294e-9
-1.168, 4.617e-9
-1.169, 2.447e-9
-1.170, 1.953e-9
-1.171, 4.124e-9
-1.172, 5.505e-9
-1.173, 5.012e-9
-1.174, 2.249e-9
-1.175, 2.052e-9
-1.176, 3.335e-9
-1.177, 4.716e-9
-1.178, 5.407e-9
-1.179, 3.236e-9
-1.180, 2.151e-9
-1.181, 5.308e-9
-1.182, 5.012e-9
-1.183, 4.617e-9
-1.184, 2.151e-9
-1.185, 1.756e-9
-1.186, 4.321e-9
-1.187, 5.703e-9
-1.188, 4.420e-9
-1.189, 2.545e-9
-1.190, 2.841e-9
-1.191, 5.012e-9
-1.192, 6.393e-9
-1.193, 4.815e-9
-1.194, 2.249e-9
-1.195, 1.855e-9
-1.196, 4.913e-9
-1.197, 6.689e-9
-1.198, 5.209e-9
-1.199, 2.644e-9
-1.200, 2.348e-9
-1.201, 3.828e-9
-1.202, 5.209e-9
-1.203, 5.111e-9
-1.204, 3.137e-9
-1.205, 3.236e-9
-1.206, 4.716e-9
-1.207, 5.308e-9
-1.208, 4.716e-9
-1.209, 2.151e-9
-1.210, 2.348e-9
-1.211, 5.012e-9
-1.212, 5.505e-9
-1.213, 4.716e-9
-1.214, 2.841e-9
-1.215, 2.841e-9
-1.216, 5.111e-9
-1.217, 4.321e-9
-1.218, 5.703e-9
-1.219, 2.644e-9
-1.220, 1.559e-9
-1.221, 4.617e-9
-1.222, 5.998e-9
-1.223, 5.209e-9
-1.224, 2.151e-9
-1.225, 2.447e-9
-1.226, 4.815e-9
-1.227, 5.308e-9
-1.228, 3.927e-9
-1.229, 3.335e-9
-1.230, 3.631e-9
-1.231, 4.617e-9
-1.232, 7.084e-9
-1.233, 6.393e-9
-1.234, 2.841e-9
-1.235, 2.644e-9
-1.236, 5.012e-9
-1.237, 6.689e-9
-1.238, 4.815e-9
-1.239, 2.743e-9
-1.240, 2.841e-9
-1.241, 5.308e-9
-1.242, 6.294e-9
-1.243, 4.617e-9
-1.244, 4.223e-9
-1.245, 3.236e-9
-1.246, 4.617e-9
-1.247, 5.998e-9
-1.248, 6.393e-9
-1.249, 3.236e-9
-1.250, 2.545e-9
-1.251, 4.321e-9
-1.252, 6.294e-9
-1.253, 5.111e-9
-1.254, 2.151e-9
-1.255, 3.137e-9
-1.256, 5.012e-9
-1.257, 6.294e-9
-1.258, 5.900e-9
-1.259, 2.841e-9
-1.260, 2.052e-9
-1.261, 4.519e-9
-1.262, 5.801e-9
-1.263, 5.505e-9
-1.264, 3.433e-9
-1.265, 2.151e-9
-1.266, 4.223e-9
-1.267, 5.703e-9
-1.268, 6.196e-9
-1.269, 3.335e-9
-1.270, 2.151e-9
-1.271, 4.321e-9
-1.272, 5.012e-9
-1.273, 4.716e-9
-1.274, 3.137e-9
-1.275, 3.039e-9
-1.276, 4.913e-9
-1.277, 5.308e-9
-1.278, 5.703e-9
-1.279, 2.841e-9
-1.280, 3.927e-9
-1.281, 5.801e-9
-1.282, 6.886e-9
-1.283, 6.196e-9
-1.284, 3.631e-9
-1.285, 2.841e-9
-1.286, 5.308e-9
-1.287, 5.998e-9
-1.288, 6.393e-9
-1.289, 4.617e-9
-1.290, 2.940e-9
-1.291, 3.828e-9
-1.292, 5.604e-9
-1.293, 6.097e-9
-1.294, 3.433e-9
-1.295, 3.433e-9
-1.296, 4.617e-9
-1.297, 5.703e-9
-1.298, 6.196e-9
-1.299, 4.124e-9
-1.300, 2.348e-9
-1.301, 5.209e-9
-1.302, 6.590e-9
-1.303, 4.716e-9
-1.304, 2.644e-9
-1.305, 2.841e-9
-1.306, 4.815e-9
-1.307, 6.294e-9
-1.308, 5.505e-9
-1.309, 3.729e-9
-1.310, 2.841e-9
-1.311, 4.321e-9
-1.312, 5.505e-9
-1.313, 5.998e-9
-1.314, 4.124e-9
-1.315, 2.940e-9
-1.316, 4.815e-9
-1.317, 5.209e-9
-1.318, 5.407e-9
-1.319, 3.631e-9
-1.320, 2.052e-9
-1.321, 5.012e-9
-1.322, 6.393e-9
-1.323, 6.097e-9
-1.324, 3.335e-9
-1.325, 2.249e-9
-1.326, 4.815e-9
-1.327, 6.294e-9
-1.328, 5.505e-9
-1.329, 3.927e-9
-1.330, 3.137e-9
-1.331, 5.111e-9
-1.332, 6.788e-9
-1.333, 5.801e-9
-1.334, 3.729e-9
-1.335, 3.039e-9
-1.336, 5.209e-9
-1.337, 5.407e-9
-1.338, 6.689e-9
-1.339, 4.321e-9
-1.340, 3.433e-9
-1.341, 4.913e-9
-1.342, 5.998e-9
-1.343, 5.998e-9
-1.344, 5.111e-9
-1.345, 2.940e-9
-1.346, 4.815e-9
-1.347, 6.294e-9
-1.348, 4.913e-9
-1.349, 3.236e-9
-1.350, 2.841e-9
-1.351, 5.505e-9
-1.352, 5.604e-9
-1.353, 5.012e-9
-1.354, 3.729e-9
-1.355, 2.447e-9
-1.356, 4.913e-9
-1.357, 6.294e-9
-1.358, 6.196e-9
-1.359, 4.519e-9
-1.360, 1.953e-9
-1.361, 4.321e-9
-1.362, 5.801e-9
-1.363, 5.900e-9
-1.364, 4.519e-9
-1.365, 2.447e-9
-1.366, 3.532e-9
-1.367, 5.407e-9
-1.368, 5.505e-9
-1.369, 3.532e-9
-1.370, 2.940e-9
-1.371, 4.913e-9
-1.372, 6.294e-9
-1.373, 6.294e-9
-1.374, 3.631e-9
-1.375, 2.545e-9
-1.376, 4.420e-9
-1.377, 5.308e-9
-1.378, 6.097e-9
-1.379, 3.927e-9
-1.380, 2.743e-9
-1.381, 3.631e-9
-1.382, 6.393e-9
-1.383, 6.196e-9
-1.384, 3.433e-9
-1.385, 3.137e-9
-1.386, 4.913e-9
-1.387, 5.900e-9
-1.388, 6.985e-9
-1.389, 4.124e-9
-1.390, 3.335e-9
-1.391, 5.111e-9
-1.392, 5.801e-9
-1.393, 6.689e-9
-1.394, 4.124e-9
-1.395, 3.532e-9
-1.396, 5.111e-9
-1.397, 5.900e-9
-1.398, 5.998e-9
-1.399, 3.236e-9
-1.400, 2.447e-9
-1.401, 4.519e-9
-1.402, 5.209e-9
-1.403, 5.801e-9
-1.404, 4.321e-9
-1.405, 3.039e-9
-1.406, 5.209e-9
-1.407, 5.998e-9
-1.408, 6.097e-9
-1.409, 3.729e-9
-1.410, 2.841e-9
-1.411, 4.913e-9
-1.412, 6.097e-9
-1.413, 5.505e-9
-1.414, 3.927e-9
-1.415, 2.348e-9
-1.416, 3.335e-9
-1.417, 5.801e-9
-1.418, 6.294e-9
-1.419, 4.913e-9
-1.420, 2.841e-9
-1.421, 5.308e-9
-1.422, 5.703e-9
-1.423, 6.985e-9
-1.424, 4.420e-9
-1.425, 3.631e-9
-1.426, 4.815e-9
-1.427, 5.998e-9
-1.428, 7.084e-9
-1.429, 5.012e-9
-1.430, 2.841e-9
-1.431, 3.927e-9
-1.432, 5.900e-9
-1.433, 6.689e-9
-1.434, 3.927e-9
-1.435, 3.729e-9
-1.436, 5.407e-9
-1.437, 6.492e-9
-1.438, 7.084e-9
-1.439, 4.519e-9
-1.440, 3.137e-9
-1.441, 4.815e-9
-1.442, 5.998e-9
-1.443, 6.590e-9
-1.444, 5.111e-9
-1.445, 2.447e-9
-1.446, 4.815e-9
-1.447, 6.689e-9
-1.448, 6.196e-9
-1.449, 5.308e-9
-1.450, 2.644e-9
-1.451, 4.519e-9
-1.452, 6.590e-9
-1.453, 6.886e-9
-1.454, 4.321e-9
-1.455, 2.249e-9
-1.456, 4.223e-9
-1.457, 5.407e-9
-1.458, 6.294e-9
-1.459, 4.519e-9
-1.460, 4.519e-9
-1.461, 5.604e-9
-1.462, 6.393e-9
-1.463, 6.689e-9
-1.464, 4.420e-9
-1.465, 2.940e-9
-1.466, 4.716e-9
-1.467, 5.900e-9
-1.468, 6.097e-9
-1.469, 5.012e-9
-1.470, 3.828e-9
-1.471, 3.433e-9
-1.472, 6.294e-9
-1.473, 6.393e-9
-1.474, 4.913e-9
-1.475, 2.940e-9
-1.476, 3.828e-9
-1.477, 5.703e-9
-1.478, 6.294e-9
-1.479, 4.420e-9
-1.480, 2.545e-9
-1.481, 4.223e-9
-1.482, 5.407e-9
-1.483, 6.097e-9
-1.484, 5.012e-9
-1.485, 3.335e-9
-1.486, 3.729e-9
-1.487, 5.012e-9
-1.488, 6.393e-9
-1.489, 5.604e-9
-1.490, 3.335e-9
-1.491, 5.703e-9
-1.492, 6.196e-9
-1.493, 6.689e-9
-1.494, 4.913e-9
-1.495, 2.447e-9
-1.496, 4.025e-9
-1.497, 5.801e-9
-1.498, 6.492e-9
-1.499, 5.703e-9
-1.500, 3.828e-9
-1.501, 5.308e-9
-1.502, 6.689e-9
-1.503, 6.196e-9
-1.504, 5.703e-9
-1.505, 3.532e-9
-1.506, 5.209e-9
-1.507, 5.998e-9
-1.508, 5.900e-9
-1.509, 5.505e-9
-1.510, 3.433e-9
-1.511, 5.209e-9
-1.512, 6.788e-9
-1.513, 7.281e-9
-1.514, 5.703e-9
-1.515, 3.039e-9
-1.516, 4.716e-9
-1.517, 5.308e-9
-1.518, 5.703e-9
-1.519, 5.209e-9
-1.520, 2.545e-9
-1.521, 3.828e-9
-1.522, 5.900e-9
-1.523, 6.590e-9
-1.524, 6.393e-9
-1.525, 3.532e-9
-1.526, 5.111e-9
-1.527, 6.788e-9
-1.528, 6.590e-9
-1.529, 5.407e-9
-1.530, 4.124e-9
-1.531, 4.321e-9
-1.532, 6.294e-9
-1.533, 6.492e-9
-1.534, 5.703e-9
-1.535, 3.433e-9
-1.536, 4.716e-9
-1.537, 5.703e-9
-1.538, 6.886e-9
-1.539, 5.900e-9
-1.540, 3.335e-9
-1.541, 4.321e-9
-1.542, 6.492e-9
-1.543, 5.604e-9
-1.544, 5.604e-9
-1.545, 3.039e-9
-1.546, 4.420e-9
-1.547, 6.097e-9
-1.548, 5.703e-9
-1.549, 5.703e-9
-1.550, 3.532e-9
-1.551, 4.321e-9
-1.552, 5.900e-9
-1.553, 7.577e-9
-1.554, 4.815e-9
-1.555, 2.644e-9
-1.556, 4.124e-9
-1.557, 5.407e-9
-1.558, 5.998e-9
-1.559, 5.407e-9
-1.560, 3.039e-9
-1.561, 3.828e-9
-1.562, 6.097e-9
-1.563, 6.492e-9
-1.564, 5.703e-9
-1.565, 2.940e-9
-1.566, 4.420e-9
-1.567, 5.703e-9
-1.568, 6.492e-9
-1.569, 4.913e-9
-1.570, 3.039e-9
-1.571, 4.617e-9
-1.572, 6.294e-9
-1.573, 6.294e-9
-1.574, 5.505e-9
-1.575, 3.137e-9
-1.576, 3.631e-9
-1.577, 5.012e-9
-1.578, 5.703e-9
-1.579, 4.913e-9
-1.580, 3.335e-9
-1.581, 4.025e-9
-1.582, 5.801e-9
-1.583, 6.788e-9
-1.584, 5.505e-9
-1.585, 3.137e-9
-1.586, 3.335e-9
-1.587, 5.998e-9
-1.588, 7.182e-9
-1.589, 7.281e-9
-1.590, 4.025e-9
-1.591, 4.124e-9
-1.592, 6.196e-9
-1.593, 7.478e-9
-1.594, 5.801e-9
-1.595, 2.940e-9
-1.596, 4.124e-9
-1.597, 5.308e-9
-1.598, 6.393e-9
-1.599, 6.393e-9
-1.600, 4.420e-9
-1.601, 4.124e-9
-1.602, 5.703e-9
-1.603, 6.590e-9
-1.604, 6.393e-9
-1.605, 2.940e-9
-1.606, 4.025e-9
-1.607, 5.703e-9
-1.608, 5.998e-9
-1.609, 6.097e-9
-1.610, 3.729e-9
-1.611, 3.729e-9
-1.612, 5.407e-9
-1.613, 7.676e-9
-1.614, 5.900e-9
-1.615, 3.137e-9
-1.616, 4.420e-9
-1.617, 5.604e-9
-1.618, 6.492e-9
-1.619, 6.097e-9
-1.620, 2.841e-9
-1.621, 2.841e-9
-1.622, 5.308e-9
-1.623, 5.998e-9
-1.624, 5.505e-9
-1.625, 2.940e-9
-1.626, 4.124e-9
-1.627, 5.604e-9
-1.628, 6.393e-9
-1.629, 6.590e-9
-1.630, 3.729e-9
-1.631, 3.532e-9
-1.632, 6.097e-9
-1.633, 6.393e-9
-1.634, 5.801e-9
-1.635, 2.841e-9
-1.636, 3.631e-9
-1.637, 5.308e-9
-1.638, 7.182e-9
-1.639, 6.788e-9
-1.640, 4.124e-9
-1.641, 4.321e-9
-1.642, 6.788e-9
-1.643, 7.084e-9
-1.644, 6.689e-9
-1.645, 4.519e-9
-1.646, 4.519e-9
-1.647, 6.590e-9
-1.648, 7.084e-9
-1.649, 6.393e-9
-1.650, 3.828e-9
-1.651, 4.420e-9
-1.652, 7.281e-9
